Participant ID,Timestamp,Global Time (seconds),Note
1048,2025-11-03 16:42:00.822,178,"Double tap to wake up the device"
1048,2025-11-03 16:51:17.082,734,"Moderator sent participant a WhatsApp message. Participant not able to see WhatsApp message on device."
