Participant ID,Timestamp,Global Time (seconds),Note
1061,2025-11-17 14:10:49.923,56,"Participant tried to take a picture, stared that it took a picture two times."
1061,2025-11-17 14:11:27.690,93,"Participant promoted Meta to send picture on WhatsApp, was able to send picture."
1061,2025-11-17 14:12:22.938,149,"States it shows her the pictures after she takes them."
1061,2025-11-17 14:13:55.741,241,"Participant was able to open the camera."
