Participant ID,Moderator Initials,Device Type,Session Type,Study Day,Daily Session,Survey Type,Timestamp,Global Time (seconds),Target Time (seconds),Deviation (seconds),Response,Focus,Missed
1026,JH,AI Glasses & Neural Band,Watching,2,2,misc,2025-11-18 12:48:50.365,568,600,-32,0,"Glasses screen",false
1026,JH,AI Glasses & Neural Band,Watching,2,2,eyestrain,2025-11-18 12:48:53.431,571,600,-29,1,"Glasses screen",false
1026,JH,AI Glasses & Neural Band,Watching,2,2,misc,2025-11-18 12:58:47.174,1165,1200,-35,0,"Glasses screen",false
1026,JH,AI Glasses & Neural Band,Watching,2,2,eyestrain,2025-11-18 12:58:49.375,1167,1200,-33,1,"Glasses screen",false
1026,JH,AI Glasses & Neural Band,Watching,2,2,misc,2025-11-18 13:08:50.122,1768,1800,-32,0,"Glasses screen",false
1026,JH,AI Glasses & Neural Band,Watching,2,2,discomfort,2025-11-18 13:08:53.237,1771,1800,-29,0,"Glasses screen",false
1026,JH,AI Glasses & Neural Band,Watching,2,2,eyestrain,2025-11-18 13:08:55.772,1774,1800,-26,1,"Glasses screen",false
1026,JH,AI Glasses & Neural Band,Watching,2,2,misc,2025-11-18 13:19:10.198,2388,2400,-12,0,"Glasses screen",false
1026,JH,AI Glasses & Neural Band,Watching,2,2,eyestrain,2025-11-18 13:19:11.680,2390,2400,-10,1,"Glasses screen",false
1026,JH,AI Glasses & Neural Band,Watching,2,2,misc,2025-11-18 13:29:20.891,2999,3000,-1,0,"Glasses screen",false
1026,JH,AI Glasses & Neural Band,Watching,2,2,eyestrain,2025-11-18 13:29:22.494,3000,3000,0,1,"Glasses screen",false
1026,JH,AI Glasses & Neural Band,Watching,2,2,misc,2025-11-18 13:38:46.305,3564,3600,-36,0,"Glasses screen",false
1026,JH,AI Glasses & Neural Band,Watching,2,2,discomfort,2025-11-18 13:38:48.156,3566,3600,-34,0,"Glasses screen",false
1026,JH,AI Glasses & Neural Band,Watching,2,2,eyestrain,2025-11-18 13:38:51.003,3569,3600,-31,1,"Glasses screen",false
1026,JH,AI Glasses & Neural Band,Watching,2,2,misc,2025-11-18 13:49:07.395,4185,4200,-15,0,"Glasses screen",false
1026,JH,AI Glasses & Neural Band,Watching,2,2,eyestrain,2025-11-18 13:49:08.596,4187,4200,-13,1,"Glasses screen",false
