Participant ID,Moderator Initials,Device Type,Session Type,Study Day,Daily Session,Survey Type,Timestamp,Global Time (seconds),Target Time (seconds),Deviation (seconds),Response,Focus,Missed
1080,WIL,AI Glasses & Neural Band,Watching,3,2,misc,2026-01-14 15:03:39.847,561,600,-39,0,"Glasses screen",false
1080,WIL,AI Glasses & Neural Band,Watching,3,2,eyestrain,2026-01-14 15:03:41.563,562,600,-38,1,"Glasses screen",false
1080,WIL,AI Glasses & Neural Band,Watching,3,2,misc,2026-01-14 15:13:42.127,1163,1200,-37,0,"Glasses screen",false
1080,WIL,AI Glasses & Neural Band,Watching,3,2,eyestrain,2026-01-14 15:13:45.782,1167,1200,-33,3,"Glasses screen",false
1080,WIL,AI Glasses & Neural Band,Watching,3,2,misc,2026-01-14 15:23:43.539,1764,1800,-36,0,"Phone screen",false
1080,WIL,AI Glasses & Neural Band,Watching,3,2,discomfort,2026-01-14 15:23:46.236,1767,1800,-33,0,"Phone screen",false
1080,WIL,AI Glasses & Neural Band,Watching,3,2,eyestrain,2026-01-14 15:23:48.235,1769,1800,-31,1,"Phone screen",false
1080,WIL,AI Glasses & Neural Band,Watching,3,2,misc,2026-01-14 15:33:41.456,2362,2400,-38,0,"Phone screen",false
1080,WIL,AI Glasses & Neural Band,Watching,3,2,eyestrain,2026-01-14 15:33:42.968,2364,2400,-36,1,"Phone screen",false
1080,WIL,AI Glasses & Neural Band,Watching,3,2,misc,2026-01-14 15:43:40.247,2961,3000,-39,0,"Glasses screen",false
1080,WIL,AI Glasses & Neural Band,Watching,3,2,eyestrain,2026-01-14 15:43:43.483,2964,3000,-36,3,"Glasses screen",false
1080,WIL,AI Glasses & Neural Band,Watching,3,2,misc,2026-01-14 15:53:45.047,3566,3600,-34,1,"Glasses screen",false
1080,WIL,AI Glasses & Neural Band,Watching,3,2,discomfort,2026-01-14 15:53:49.240,3570,3600,-30,1,"Glasses screen",false
1080,WIL,AI Glasses & Neural Band,Watching,3,2,eyestrain,2026-01-14 15:53:53.739,3575,3600,-25,3,"Glasses screen",false
1080,WIL,AI Glasses & Neural Band,Watching,3,2,misc,2026-01-14 16:03:44.831,4166,4200,-34,0,"Phone screen",false
1080,WIL,AI Glasses & Neural Band,Watching,3,2,eyestrain,2026-01-14 16:03:48.364,4169,4200,-31,3,"Phone screen",false
1080,WIL,AI Glasses & Neural Band,Watching,3,2,misc,2026-01-14 16:13:42.973,4764,4800,-36,0,"Phone screen",false
1080,WIL,AI Glasses & Neural Band,Watching,3,2,eyestrain,2026-01-14 16:13:45.428,4766,4800,-34,1,"Phone screen",false
1080,WIL,AI Glasses & Neural Band,Watching,3,2,misc,2026-01-14 16:23:47.250,5368,5400,-32,1,"Glasses screen",false
1080,WIL,AI Glasses & Neural Band,Watching,3,2,discomfort,2026-01-14 16:23:51.428,5372,5400,-28,0,"Glasses screen",false
1080,WIL,AI Glasses & Neural Band,Watching,3,2,eyestrain,2026-01-14 16:23:54.477,5375,5400,-25,3,"Glasses screen",false
1080,WIL,AI Glasses & Neural Band,Watching,3,2,misc,2026-01-14 16:33:47.119,5968,6000,-32,0,"Phone screen",false
1080,WIL,AI Glasses & Neural Band,Watching,3,2,eyestrain,2026-01-14 16:33:50.906,5972,6000,-28,1,"Phone screen",false
1080,WIL,AI Glasses & Neural Band,Watching,3,2,misc,2026-01-14 16:43:41.897,6563,6600,-37,0,"Phone screen",false
1080,WIL,AI Glasses & Neural Band,Watching,3,2,eyestrain,2026-01-14 16:43:45.412,6566,6600,-34,1,"Phone screen",false
1080,WIL,AI Glasses & Neural Band,Watching,3,2,misc,2026-01-14 16:53:40.437,7161,7200,-39,0,"Phone screen",false
1080,WIL,AI Glasses & Neural Band,Watching,3,2,discomfort,2026-01-14 16:53:41.411,7162,7200,-38,0,"Phone screen",false
1080,WIL,AI Glasses & Neural Band,Watching,3,2,eyestrain,2026-01-14 16:53:42.461,7163,7200,-37,1,"Phone screen",false
