Participant ID,Moderator Initials,Device Type,Session Type,Study Day,Daily Session,Survey Type,Timestamp,Global Time (seconds),Target Time (seconds),Deviation (seconds),Response,Focus,Missed
1076,LAV,AI Glasses & Neural Band,Discover & Learn,2,2,misc,2025-12-16 13:21:45.275,564,600,-36,1,"Glasses screen",false
1076,LAV,AI Glasses & Neural Band,Discover & Learn,2,2,eyestrain,2025-12-16 13:21:49.091,568,600,-32,2,"Glasses screen",false
1076,LAV,AI Glasses & Neural Band,Discover & Learn,2,2,misc,2025-12-16 13:31:53.702,1173,1200,-27,0,"Glasses screen",false
1076,LAV,AI Glasses & Neural Band,Discover & Learn,2,2,eyestrain,2025-12-16 13:31:56.102,1175,1200,-25,1,"Glasses screen",false
1076,LAV,AI Glasses & Neural Band,Discover & Learn,2,2,misc,2025-12-16 13:41:55.264,1774,1800,-26,1,"Glasses screen",false
1076,LAV,AI Glasses & Neural Band,Discover & Learn,2,2,discomfort,2025-12-16 13:41:59.145,1778,1800,-22,1,"Glasses screen",false
1076,LAV,AI Glasses & Neural Band,Discover & Learn,2,2,eyestrain,2025-12-16 13:42:01.892,1781,1800,-19,1,"Glasses screen",false
1076,LAV,AI Glasses & Neural Band,Discover & Learn,2,2,misc,2025-12-16 13:51:58.787,2378,2400,-22,1,"Glasses screen",false
1076,LAV,AI Glasses & Neural Band,Discover & Learn,2,2,eyestrain,2025-12-16 13:52:00.819,2380,2400,-20,1,"Glasses screen",false
1076,LAV,AI Glasses & Neural Band,Discover & Learn,2,2,misc,2025-12-16 14:01:49.848,2969,3000,-31,1,"Glasses screen",false
1076,LAV,AI Glasses & Neural Band,Discover & Learn,2,2,eyestrain,2025-12-16 14:01:52.550,2972,3000,-28,2,"Glasses screen",false
1076,LAV,AI Glasses & Neural Band,Discover & Learn,2,2,misc,2025-12-16 14:11:38.261,3557,3600,-43,1,"Glasses screen",false
1076,LAV,AI Glasses & Neural Band,Discover & Learn,2,2,discomfort,2025-12-16 14:11:39.724,3559,3600,-41,1,"Glasses screen",false
1076,LAV,AI Glasses & Neural Band,Discover & Learn,2,2,eyestrain,2025-12-16 14:11:41.962,3561,3600,-39,2,"Glasses screen",false
1076,LAV,AI Glasses & Neural Band,Discover & Learn,2,2,misc,2025-12-16 14:21:52.751,4172,4200,-28,1,"Glasses screen",false
1076,LAV,AI Glasses & Neural Band,Discover & Learn,2,2,eyestrain,2025-12-16 14:21:55.967,4175,4200,-25,2,"Glasses screen",false
1076,LAV,AI Glasses & Neural Band,Discover & Learn,2,2,misc,2025-12-16 14:31:57.914,4777,4800,-23,3,"Glasses screen",false
1076,LAV,AI Glasses & Neural Band,Discover & Learn,2,2,eyestrain,2025-12-16 14:32:00.814,4780,4800,-20,3,"Glasses screen",false
1076,LAV,AI Glasses & Neural Band,Discover & Learn,2,2,misc,2025-12-16 14:41:46.696,5366,5400,-34,1,"Glasses screen",false
1076,LAV,AI Glasses & Neural Band,Discover & Learn,2,2,discomfort,2025-12-16 14:41:48.542,5368,5400,-32,1,"Glasses screen",false
1076,LAV,AI Glasses & Neural Band,Discover & Learn,2,2,eyestrain,2025-12-16 14:41:53.742,5373,5400,-27,4,"Glasses screen",false
1076,LAV,AI Glasses & Neural Band,Discover & Learn,2,2,misc,2025-12-16 14:52:02.215,5981,6000,-19,4,"Glasses screen",false
1076,LAV,AI Glasses & Neural Band,Discover & Learn,2,2,eyestrain,2025-12-16 14:52:07.778,5987,6000,-13,5,"Glasses screen",false
1076,LAV,AI Glasses & Neural Band,Discover & Learn,2,2,misc,2025-12-16 15:01:46.201,6565,6600,-35,2,"Glasses screen, Phone screen",false
1076,LAV,AI Glasses & Neural Band,Discover & Learn,2,2,eyestrain,2025-12-16 15:01:48.461,6568,6600,-32,3,"Glasses screen, Phone screen",false
1076,LAV,AI Glasses & Neural Band,Discover & Learn,2,2,misc,2025-12-16 15:11:45.839,7165,7200,-35,2,"Glasses screen, Phone screen",false
1076,LAV,AI Glasses & Neural Band,Discover & Learn,2,2,discomfort,2025-12-16 15:11:48.156,7167,7200,-33,2,"Glasses screen, Phone screen",false
1076,LAV,AI Glasses & Neural Band,Discover & Learn,2,2,eyestrain,2025-12-16 15:11:51.088,7170,7200,-30,3,"Glasses screen, Phone screen",false
