Participant ID,Moderator Initials,Device Type,Session Type,Study Day,Daily Session,Survey Type,Timestamp,Global Time (seconds),Target Time (seconds),Deviation (seconds),Response,Focus,Missed
1026,Jh,AI Glasses & Neural Band,Watching,4,2,misc,49:04.6,598,600,-2,0,Glasses screen,FALSE
1026,Jh,AI Glasses & Neural Band,Watching,4,2,eyestrain,49:06.7,601,600,1,1,Glasses screen,FALSE
1026,Jh,AI Glasses & Neural Band,Watching,4,2,misc,59:01.8,1196,1200,-4,0,Glasses screen,FALSE
1026,Jh,AI Glasses & Neural Band,Watching,4,2,eyestrain,59:03.5,1197,1200,-3,1,Glasses screen,FALSE
1026,Jh,AI Glasses & Neural Band,Watching,4,2,misc,09:00.2,1794,1800,-6,0,Glasses screen,FALSE
1026,Jh,AI Glasses & Neural Band,Watching,4,2,discomfort,09:01.7,1796,1800,-4,0,Glasses screen,FALSE
1026,Jh,AI Glasses & Neural Band,Watching,4,2,eyestrain,09:03.2,1797,1800,-3,1,Glasses screen,FALSE
1026,Jh,AI Glasses & Neural Band,Watching,4,2,misc,19:20.6,2415,2400,NA,NA,,TRUE
1026,Jh,AI Glasses & Neural Band,Watching,4,2,eyestrain,19:20.6,2415,2400,NA,NA,,TRUE
1026,Jh,AI Glasses & Neural Band,Watching,4,2,misc,29:00.0,2994,3000,-6,0,Glasses screen,FALSE
1026,Jh,AI Glasses & Neural Band,Watching,4,2,eyestrain,29:01.5,2995,3000,-5,1,Glasses screen,FALSE
1026,Jh,AI Glasses & Neural Band,Watching,4,2,misc,39:06.9,3601,3600,1,1,Glasses screen,FALSE
1026,Jh,AI Glasses & Neural Band,Watching,4,2,discomfort,39:08.7,3603,3600,3,0,Glasses screen,FALSE
1026,Jh,AI Glasses & Neural Band,Watching,4,2,eyestrain,39:10.0,3604,3600,4,1,Glasses screen,FALSE
1026,Jh,AI Glasses & Neural Band,Watching,4,2,misc,49:14.7,4209,4200,9,0,Glasses screen,FALSE
1026,Jh,AI Glasses & Neural Band,Watching,4,2,eyestrain,49:17.4,4211,4200,11,1,Glasses screen,FALSE
1026,Jh,AI Glasses & Neural Band,Watching,4,2,misc,59:04.4,4798,4800,-2,0,Glasses screen,FALSE
1026,Jh,AI Glasses & Neural Band,Watching,4,2,eyestrain,59:05.8,4800,4800,0,1,Glasses screen,FALSE
1026,Jh,AI Glasses & Neural Band,Watching,4,2,misc,09:20.7,5415,5400,NA,NA,,TRUE
1026,Jh,AI Glasses & Neural Band,Watching,4,2,discomfort,09:20.7,5415,5400,NA,NA,,TRUE
1026,Jh,AI Glasses & Neural Band,Watching,4,2,eyestrain,09:20.7,5415,5400,NA,NA,,TRUE
1026,Jh,AI Glasses & Neural Band,Watching,4,2,misc,19:02.2,5996,6000,-4,0,Glasses screen,FALSE
1026,Jh,AI Glasses & Neural Band,Watching,4,2,eyestrain,19:03.6,5998,6000,-2,1,Glasses screen,FALSE
1026,Jh,AI Glasses & Neural Band,Watching,4,2,misc,29:02.6,6596,6600,-4,0,Glasses screen,FALSE
1026,Jh,AI Glasses & Neural Band,Watching,4,2,eyestrain,29:03.9,6598,6600,-2,1,Glasses screen,FALSE
1026,Jh,AI Glasses & Neural Band,Watching,4,2,misc,39:20.6,7215,7200,NA,NA,,TRUE
1026,Jh,AI Glasses & Neural Band,Watching,4,2,discomfort,39:20.6,7215,7200,NA,NA,,TRUE
1026,Jh,AI Glasses & Neural Band,Watching,4,2,eyestrain,39:20.6,7215,7200,NA,NA,,TRUE
