Participant ID,Moderator Initials,Device Type,Session Type,Study Day,Daily Session,Survey Type,Timestamp,Global Time (seconds),Target Time (seconds),Deviation (seconds),Response,Focus,Missed
1062,KAM,AI Glasses & Neural Band,Discover & Learn,2,2,misc,2025-12-02 16:06:56.833,560,600,-40,0,"Glasses screen",false
1062,KAM,AI Glasses & Neural Band,Discover & Learn,2,2,eyestrain,2025-12-02 16:06:59.433,562,600,-38,1,"Glasses screen",false
1062,KAM,AI Glasses & Neural Band,Discover & Learn,2,2,misc,2025-12-02 16:16:59.325,1162,1200,-38,0,"Glasses screen",false
1062,KAM,AI Glasses & Neural Band,Discover & Learn,2,2,eyestrain,2025-12-02 16:17:00.855,1164,1200,-36,1,"Glasses screen",false
