Participant ID,Moderator Initials,Device Type,Session Type,Study Day,Daily Session,Survey Type,Timestamp,Global Time (seconds),Target Time (seconds),Deviation (seconds),Response,Focus,Missed
1062,GTR,AI Glasses & Neural Band,Setup & Device Management,1,1,misc,2025-12-01 13:39:38.794,575,600,-25,0,"Glasses screen, Phone screen",false
1062,GTR,AI Glasses & Neural Band,Setup & Device Management,1,1,eyestrain,2025-12-01 13:39:49.456,585,600,-15,1,"Glasses screen, Phone screen",false
1062,GTR,AI Glasses & Neural Band,Setup & Device Management,1,1,misc,2025-12-01 13:54:43.481,1479,1200,NA,NA,"",true
1062,GTR,AI Glasses & Neural Band,Setup & Device Management,1,1,eyestrain,2025-12-01 13:54:43.481,1479,1200,NA,NA,"",true
1062,GTR,AI Glasses & Neural Band,Setup & Device Management,1,1,misc,2025-12-01 13:59:27.377,1763,1800,-37,0,"Glasses screen, Phone screen",false
1062,GTR,AI Glasses & Neural Band,Setup & Device Management,1,1,discomfort,2025-12-01 13:59:31.605,1767,1800,-33,0,"Glasses screen, Phone screen",false
1062,GTR,AI Glasses & Neural Band,Setup & Device Management,1,1,eyestrain,2025-12-01 13:59:37.054,1773,1800,-27,1,"Glasses screen, Phone screen",false
1062,GTR,AI Glasses & Neural Band,Setup & Device Management,1,1,misc,2025-12-01 14:09:26.435,2362,2400,-38,0,"Glasses screen, Phone screen",false
1062,GTR,AI Glasses & Neural Band,Setup & Device Management,1,1,eyestrain,2025-12-01 14:09:29.202,2365,2400,-35,1,"Glasses screen, Phone screen",false
1062,GTR,AI Glasses & Neural Band,Setup & Device Management,1,1,misc,2025-12-01 14:19:26.036,2962,3000,-38,0,"Glasses screen, Phone screen",false
1062,GTR,AI Glasses & Neural Band,Setup & Device Management,1,1,eyestrain,2025-12-01 14:19:29.387,2965,3000,-35,1,"Glasses screen, Phone screen",false
1062,GTR,AI Glasses & Neural Band,Setup & Device Management,1,1,misc,2025-12-01 14:29:26.489,3562,3600,-38,0,"Glasses screen, Phone screen",false
1062,GTR,AI Glasses & Neural Band,Setup & Device Management,1,1,discomfort,2025-12-01 14:29:30.251,3566,3600,-34,0,"Glasses screen, Phone screen",false
1062,GTR,AI Glasses & Neural Band,Setup & Device Management,1,1,eyestrain,2025-12-01 14:29:35.652,3571,3600,-29,1,"Glasses screen, Phone screen",false
1062,GTR,AI Glasses & Neural Band,Setup & Device Management,1,1,misc,2025-12-01 14:39:31.578,4167,4200,-33,0,"Glasses screen, Phone screen",false
1062,GTR,AI Glasses & Neural Band,Setup & Device Management,1,1,eyestrain,2025-12-01 14:39:35.657,4171,4200,-29,1,"Glasses screen, Phone screen",false
1062,GTR,AI Glasses & Neural Band,Setup & Device Management,1,1,misc,2025-12-01 14:49:23.464,4759,4800,-41,0,"Glasses screen, Phone screen",false
1062,GTR,AI Glasses & Neural Band,Setup & Device Management,1,1,eyestrain,2025-12-01 14:49:26.495,4762,4800,-38,1,"Glasses screen, Phone screen",false
