Participant ID,Moderator Initials,Device Type,Session Type,Study Day,Daily Session,Survey Type,Timestamp,Global Time (seconds),Target Time (seconds),Deviation (seconds),Response,Focus,Missed
1050,LAV,AI Glasses & Neural Band,Watching,3,1,misc,2025-12-17 11:00:13.526,561,600,-39,0,"Glasses screen, Real world, plain backdrop",false
1050,LAV,AI Glasses & Neural Band,Watching,3,1,eyestrain,2025-12-17 11:00:15.288,563,600,-37,1,"Glasses screen, Real world, plain backdrop",false
1050,LAV,AI Glasses & Neural Band,Watching,3,1,misc,2025-12-17 11:10:16.348,1164,1200,-36,0,"Glasses screen",false
1050,LAV,AI Glasses & Neural Band,Watching,3,1,eyestrain,2025-12-17 11:10:18.035,1165,1200,-35,1,"Glasses screen",false
1050,LAV,AI Glasses & Neural Band,Watching,3,1,misc,2025-12-17 11:20:17.650,1765,1800,-35,0,"Phone screen",false
1050,LAV,AI Glasses & Neural Band,Watching,3,1,discomfort,2025-12-17 11:20:20.600,1768,1800,-32,0,"Phone screen",false
1050,LAV,AI Glasses & Neural Band,Watching,3,1,eyestrain,2025-12-17 11:20:22.727,1770,1800,-30,1,"Phone screen",false
1050,LAV,AI Glasses & Neural Band,Watching,3,1,misc,2025-12-17 11:30:11.653,2359,2400,-41,0,"Phone screen",false
1050,LAV,AI Glasses & Neural Band,Watching,3,1,eyestrain,2025-12-17 11:30:13.856,2361,2400,-39,1,"Phone screen",false
1050,LAV,AI Glasses & Neural Band,Watching,3,1,misc,2025-12-17 11:40:18.143,2966,3000,-34,0,"Glasses screen, Real world, plain backdrop",false
1050,LAV,AI Glasses & Neural Band,Watching,3,1,eyestrain,2025-12-17 11:40:20.194,2968,3000,-32,1,"Glasses screen, Real world, plain backdrop",false
1050,LAV,AI Glasses & Neural Band,Watching,3,1,misc,2025-12-17 11:50:17.925,3565,3600,-35,0,"Glasses screen, Real world, plain backdrop",false
1050,LAV,AI Glasses & Neural Band,Watching,3,1,discomfort,2025-12-17 11:50:19.893,3567,3600,-33,0,"Glasses screen, Real world, plain backdrop",false
1050,LAV,AI Glasses & Neural Band,Watching,3,1,eyestrain,2025-12-17 11:50:21.656,3569,3600,-31,1,"Glasses screen, Real world, plain backdrop",false
1050,LAV,AI Glasses & Neural Band,Watching,3,1,misc,2025-12-17 12:00:31.803,4179,4200,-21,0,"Phone screen",false
1050,LAV,AI Glasses & Neural Band,Watching,3,1,eyestrain,2025-12-17 12:00:34.003,4181,4200,-19,1,"Phone screen",false
